남은 시간,학습 진도율,구분,가중치,우선순위 점수
3493,293,30,교양,1.0,7.0034
3494,107,22,전공,1.5,11.714
3495,166,34,전공,1.5,9.909
3496,310,95,일반,0.5,0.2516
3497,159,80,일반,0.5,1.0031
3498,312,28,전공,1.5,10.8048
3499,46,68,일반,0.5,1.6109
3500,162,36,교양,1.0,6.4062
3501,9,57,전공,1.5,6.6165
3502,242,74,전공,1.5,3.9062
3503,267,53,교양,1.0,4.7037
3504,71,68,일반,0.5,1.607
3505,304,24,전공,1.5,11.4049
3506,3,62,교양,1.0,4.1322
3507,45,92,전공,1.5,1.2333
3508,182,45,일반,0.5,2.7527
3509,149,50,전공,1.5,7.5101
3510,28,40,교양,1.0,6.0357
3511,297,58,전공,1.5,6.3051
3512,80,5,교양,1.0,9.5125
3513,85,52,일반,0.5,2.4059
3514,167,32,교양,1.0,6.806
3515,18,26,교양,1.0,7.4555
3516,82,24,전공,1.5,11.4183
3517,286,52,교양,1.0,4.8035
3518,179,27,교양,1.0,7.3056
3519,63,72,교양,1.0,2.8159
3520,299,44,일반,0.5,2.8017
3521,235,35,교양,1.0,6.5043
3522,232,51,전공,1.5,7.3565
3523,50,82,교양,1.0,1.82
3524,132,40,교양,1.0,6.0076
3525,283,17,전공,1.5,12.4553
3526,23,1,교양,1.0,9.9435
3527,1,34,교양,1.0,7.5901
3528,162,22,교양,1.0,7.8062
3529,9,35,일반,0.5,3.3055
3530,72,90,교양,1.0,1.0139
3531,242,38,일반,0.5,3.1021
3532,261,55,교양,1.0,4.5038
3533,133,29,일반,0.5,3.5538
3534,273,87,전공,1.5,1.9555
3535,126,72,일반,0.5,1.404
3536,87,80,교양,1.0,2.0115
3537,151,19,일반,0.5,4.0533
3538,235,20,일반,0.5,4.0021
3539,92,18,일반,0.5,4.1054
3540,109,78,교양,1.0,2.2092
3541,185,6,교양,1.0,9.4054
3542,244,56,일반,0.5,2.202
3543,120,10,교양,1.0,9.0083
3544,262,14,전공,1.5,12.9057
3545,37,93,일반,0.5,0.3635
3546,229,15,교양,1.0,8.5044
3547,57,66,전공,1.5,5.1263
3548,11,36,일반,0.5,3.2454
3549,329,100,일반,0.5,0.0015
3550,37,88,일반,0.5,0.6135
3551,94,5,일반,0.5,4.7553
3552,72,25,일반,0.5,3.7569
3553,297,53,일반,0.5,2.3517
3554,75,21,교양,1.0,7.9133
3555,312,71,전공,1.5,4.3548
3556,119,15,교양,1.0,8.5084
3557,324,25,전공,1.5,11.2546
3558,227,52,교양,1.0,4.8044
3559,231,75,전공,1.5,3.7565
3560,238,88,교양,1.0,1.2042
3561,199,7,전공,1.5,13.9575
3562,266,12,교양,1.0,8.8038
3563,196,27,일반,0.5,3.6526
3564,219,62,전공,1.5,5.7068
3565,262,67,교양,1.0,3.3038
3566,179,61,일반,0.5,1.9528
3567,68,8,교양,1.0,9.2147
3568,232,69,일반,0.5,1.5522
3569,183,59,전공,1.5,6.1582
3570,65,100,일반,0.5,0.0077
3571,60,93,교양,1.0,0.7167
3572,193,51,일반,0.5,2.4526
3573,278,82,교양,1.0,1.8036
3574,266,76,교양,1.0,2.4038
3575,250,81,교양,1.0,1.904
3576,164,12,일반,0.5,4.403
3577,6,77,일반,0.5,1.2332
3578,42,29,일반,0.5,3.5619
3579,7,15,교양,1.0,8.6427
3580,69,36,교양,1.0,6.4145
3581,100,70,교양,1.0,3.01
3582,161,52,전공,1.5,7.2093
3583,76,4,일반,0.5,4.8066
3584,5,8,전공,1.5,14.0994
3585,308,23,교양,1.0,7.7032
3586,38,86,일반,0.5,0.7132
3587,70,40,일반,0.5,3.0071
3588,33,52,일반,0.5,2.4151
3589,55,8,전공,1.5,13.8273
3590,174,25,일반,0.5,3.7529
3591,224,62,일반,0.5,1.9022
3592,254,8,일반,0.5,4.602
3593,253,23,일반,0.5,3.852
3594,257,37,교양,1.0,6.3039
3595,218,58,전공,1.5,6.3069
3596,201,14,일반,0.5,4.3025
3597,194,40,일반,0.5,3.0026
3598,38,20,전공,1.5,12.0395
3599,137,60,교양,1.0,4.0073
3600,241,17,전공,1.5,12.4562
3601,123,14,교양,1.0,8.6081
3602,69,46,전공,1.5,8.1217
3603,199,69,일반,0.5,1.5525
3604,203,46,일반,0.5,2.7025
3605,17,81,전공,1.5,2.9382
3606,170,97,일반,0.5,0.1529
3607,138,75,전공,1.5,3.7609
3608,62,76,전공,1.5,3.6242
3609,87,66,일반,0.5,1.7057
3610,297,46,전공,1.5,8.1051
3611,205,92,전공,1.5,1.2073
3612,93,32,교양,1.0,6.8108
3613,95,94,전공,1.5,0.9158
3614,216,78,일반,0.5,1.1023
3615,147,83,전공,1.5,2.5602
3616,40,46,일반,0.5,2.7125
3617,196,88,전공,1.5,1.8077
3618,244,58,교양,1.0,4.2041
3619,317,54,일반,0.5,2.3016
3620,63,19,전공,1.5,12.1738
3621,5,91,일반,0.5,0.5498
3622,30,61,일반,0.5,1.9667
3623,23,41,일반,0.5,2.9717
3624,83,79,전공,1.5,3.1681
3625,43,13,일반,0.5,4.3616
3626,203,73,일반,0.5,1.3525
3627,52,5,전공,1.5,14.2788
3628,214,87,전공,1.5,1.957
3629,197,49,전공,1.5,7.6576
3630,247,60,교양,1.0,4.004
3631,231,40,전공,1.5,9.0065
3632,179,39,전공,1.5,9.1584
3633,118,28,일반,0.5,3.6042
3634,335,41,전공,1.5,8.8545
3635,84,98,일반,0.5,0.106
3636,84,3,일반,0.5,4.856
3637,204,91,전공,1.5,1.3574
3638,279,77,일반,0.5,1.1518
3639,35,90,일반,0.5,0.5143
3640,24,65,교양,1.0,3.5416
3641,272,37,교양,1.0,6.3037
3642,102,100,교양,1.0,0.0098
3643,191,28,전공,1.5,10.8079
3644,279,39,일반,0.5,3.0518
3645,290,76,일반,0.5,1.2017
3646,255,66,일반,0.5,1.702
3647,256,84,일반,0.5,0.802
3648,245,4,일반,0.5,4.802
3649,130,35,전공,1.5,9.7615
3650,187,91,일반,0.5,0.4527
3651,256,10,교양,1.0,9.0039
3652,148,3,일반,0.5,4.8534
3653,241,78,교양,1.0,2.2041
3654,313,8,일반,0.5,4.6016
3655,229,39,교양,1.0,6.1044
3656,261,54,일반,0.5,2.3019
3657,139,66,전공,1.5,5.1108
3658,69,26,교양,1.0,7.4145
3659,169,59,교양,1.0,4.1059
3660,63,7,일반,0.5,4.6579
3661,81,17,일반,0.5,4.1562
3662,229,11,전공,1.5,13.3565
3663,126,73,일반,0.5,1.354
3664,13,5,전공,1.5,14.3653
3665,124,27,교양,1.0,7.3081
3666,32,84,전공,1.5,2.4469
3667,264,58,일반,0.5,2.1019
3668,191,87,교양,1.0,1.3052
3669,83,89,일반,0.5,0.556
3670,225,61,전공,1.5,5.8567
3671,57,41,교양,1.0,5.9175
3672,79,24,전공,1.5,11.419
3673,186,35,일반,0.5,3.2527
3674,213,48,일반,0.5,2.6023
3675,165,29,교양,1.0,7.1061
3676,254,60,전공,1.5,6.0059
3677,246,5,일반,0.5,4.752
3678,202,57,전공,1.5,6.4574
3679,333,48,교양,1.0,5.203
3680,61,25,전공,1.5,11.2746
3681,154,32,교양,1.0,6.8065
3682,265,29,전공,1.5,10.6557
3683,90,30,전공,1.5,10.5167
3684,159,71,일반,0.5,1.4531
3685,95,55,교양,1.0,4.5105
3686,123,14,전공,1.5,12.9122
3687,213,51,전공,1.5,7.357
3688,288,6,일반,0.5,4.7017
3689,55,39,일반,0.5,3.0591
3690,21,28,교양,1.0,7.2476
3691,67,61,일반,0.5,1.9575
3692,209,99,교양,1.0,0.1048
3693,317,47,전공,1.5,7.9547
3694,146,50,전공,1.5,7.5103
3695,34,68,일반,0.5,1.6147
3696,270,26,일반,0.5,3.7019
3697,283,16,교양,1.0,8.4035
3698,315,34,전공,1.5,9.9048
3699,176,75,일반,0.5,1.2528
3700,21,10,일반,0.5,4.5238
3701,89,64,전공,1.5,5.4169
3702,107,0,일반,0.5,5.0047
3703,268,77,일반,0.5,1.1519
3704,289,48,교양,1.0,5.2035
3705,4,76,전공,1.5,3.9741
3706,133,61,교양,1.0,3.9075
3707,174,75,일반,0.5,1.2529
3708,116,93,일반,0.5,0.3543
3709,33,38,전공,1.5,9.3454
3710,200,60,전공,1.5,6.0075
3711,87,18,전공,1.5,12.3172
3712,103,71,전공,1.5,4.3646
3713,23,89,교양,1.0,1.1435
3714,297,20,일반,0.5,4.0017
3715,324,28,교양,1.0,7.2031
3716,43,65,교양,1.0,3.5233
3717,85,54,교양,1.0,4.6118
3718,194,67,교양,1.0,3.3052
3719,79,73,교양,1.0,2.7127
3720,249,56,전공,1.5,6.606
3721,279,41,일반,0.5,2.9518
3722,188,27,교양,1.0,7.3053
3723,334,74,일반,0.5,1.3015
3724,243,8,일반,0.5,4.6021
3725,281,55,교양,1.0,4.5036
3726,113,32,일반,0.5,3.4044
3727,101,69,일반,0.5,1.555
3728,89,6,전공,1.5,14.1169
3729,178,52,일반,0.5,2.4028
3730,266,67,일반,0.5,1.6519
3731,297,20,일반,0.5,4.0017
3732,83,49,전공,1.5,7.6681
3733,152,75,전공,1.5,3.7599
3734,242,81,전공,1.5,2.8562
3735,11,46,일반,0.5,2.7454
3736,112,84,전공,1.5,2.4134
3737,170,59,교양,1.0,4.1059
3738,212,57,전공,1.5,6.4571
3739,88,80,교양,1.0,2.0114
3740,223,97,전공,1.5,0.4567
3741,292,6,일반,0.5,4.7017
3742,43,22,전공,1.5,11.7349
3743,83,80,일반,0.5,1.006
3744,196,61,일반,0.5,1.9526
3745,177,98,교양,1.0,0.2056
3746,271,69,전공,1.5,4.6555
3747,190,54,교양,1.0,4.6053
3748,25,37,전공,1.5,9.51
3749,240,68,교양,1.0,3.2042
3750,45,8,일반,0.5,4.6111
3751,317,51,일반,0.5,2.4516
3752,3,9,일반,0.5,4.7161
3753,295,25,일반,0.5,3.7517
3754,256,83,교양,1.0,1.7039
3755,312,37,전공,1.5,9.4548
3756,62,43,일반,0.5,2.8581
3757,136,88,교양,1.0,1.2074
3758,269,65,전공,1.5,5.2556
3759,202,95,일반,0.5,0.2525
3760,30,66,일반,0.5,1.7167
3761,259,95,교양,1.0,0.5039
3762,144,66,전공,1.5,5.1104
3763,90,93,교양,1.0,0.7111
3764,314,76,일반,0.5,1.2016
3765,111,86,일반,0.5,0.7045
3766,161,48,교양,1.0,5.2062
3767,172,53,일반,0.5,2.3529
3768,253,11,전공,1.5,13.3559
3769,157,75,전공,1.5,3.7596
3770,251,7,교양,1.0,9.304
3771,171,38,일반,0.5,3.1029
3772,7,98,교양,1.0,0.3427
3773,225,96,교양,1.0,0.4044
3774,115,69,전공,1.5,4.663
3775,123,45,교양,1.0,5.5081
3776,242,5,일반,0.5,4.7521
3777,231,48,교양,1.0,5.2043
3778,318,89,일반,0.5,0.5516
3779,6,81,전공,1.5,3.0996
3780,8,5,교양,1.0,9.6248
3781,247,88,일반,0.5,0.602
3782,35,55,일반,0.5,2.2643
3783,253,68,전공,1.5,4.8059
3784,34,89,전공,1.5,1.6941
3785,185,19,교양,1.0,8.1054
3786,122,9,일반,0.5,4.5541
3787,283,16,전공,1.5,12.6053
3788,80,87,전공,1.5,1.9687
3789,51,42,일반,0.5,2.9098
3790,137,16,교양,1.0,8.4073
3791,211,19,교양,1.0,8.1047
3792,174,43,일반,0.5,2.8529
3793,69,70,일반,0.5,1.5072
3794,165,38,교양,1.0,6.2061
3795,137,19,일반,0.5,4.0536
3796,64,76,일반,0.5,1.2078
3797,95,8,교양,1.0,9.2105
3798,138,19,교양,1.0,8.1072
3799,252,4,일반,0.5,4.802
3800,42,55,일반,0.5,2.2619
3801,110,5,교양,1.0,9.5091
3802,230,42,교양,1.0,5.8043
3803,200,47,전공,1.5,7.9575
3804,48,68,전공,1.5,4.8312
3805,320,44,교양,1.0,5.6031
3806,209,34,일반,0.5,3.3024
3807,58,4,일반,0.5,4.8086
3808,88,93,일반,0.5,0.3557
3809,205,24,전공,1.5,11.4073
3810,223,6,교양,1.0,9.4045
3811,56,94,교양,1.0,0.6179
3812,70,76,교양,1.0,2.4143
3813,269,52,교양,1.0,4.8037
3814,334,60,교양,1.0,4.003
3815,242,11,전공,1.5,13.3562
3816,165,66,전공,1.5,5.1091
3817,170,5,교양,1.0,9.5059
3818,176,11,전공,1.5,13.3585
3819,123,36,전공,1.5,9.6122
3820,214,88,교양,1.0,1.2047
3821,208,5,일반,0.5,4.7524
3822,215,31,교양,1.0,6.9047
3823,167,74,교양,1.0,2.606
3824,218,81,교양,1.0,1.9046
3825,138,0,교양,1.0,10.0072
3826,152,73,일반,0.5,1.3533
3827,311,86,교양,1.0,1.4032
3828,333,25,전공,1.5,11.2545
3829,262,60,전공,1.5,6.0057
3830,216,94,전공,1.5,0.9069
3831,318,44,전공,1.5,8.4047
3832,156,96,전공,1.5,0.6096
3833,185,28,교양,1.0,7.2054
3834,87,82,일반,0.5,0.9057
3835,240,88,전공,1.5,1.8062
3836,234,42,교양,1.0,5.8043
3837,214,20,전공,1.5,12.007
3838,108,16,전공,1.5,12.6139
3839,184,14,교양,1.0,8.6054
3840,231,67,전공,1.5,4.9565
3841,147,2,전공,1.5,14.7102
3842,5,28,일반,0.5,3.6998
3843,281,24,전공,1.5,11.4053
3844,159,55,교양,1.0,4.5063
3845,34,11,전공,1.5,13.3941
3846,272,26,전공,1.5,11.1055
3847,156,53,전공,1.5,7.0596
3848,245,36,교양,1.0,6.4041
3849,11,57,전공,1.5,6.5862
3850,262,55,일반,0.5,2.2519
3851,196,95,전공,1.5,0.7577
3852,265,5,전공,1.5,14.2557
3853,198,61,일반,0.5,1.9525
3854,188,30,일반,0.5,3.5027
3855,258,53,전공,1.5,7.0558
3856,335,35,전공,1.5,9.7545
3857,25,42,전공,1.5,8.76
3858,167,27,일반,0.5,3.653
3859,305,45,교양,1.0,5.5033
3860,278,35,전공,1.5,9.7554
3861,178,88,전공,1.5,1.8084
3862,144,58,교양,1.0,4.2069
3863,235,5,교양,1.0,9.5043
3864,185,18,교양,1.0,8.2054
3865,56,69,전공,1.5,4.6768
3866,232,80,일반,0.5,1.0022
3867,263,19,전공,1.5,12.1557
3868,267,33,일반,0.5,3.3519
3869,214,22,교양,1.0,7.8047
3870,278,65,교양,1.0,3.5036
3871,105,95,교양,1.0,0.5095
3872,12,60,전공,1.5,6.1249
3873,25,74,교양,1.0,2.64
3874,143,8,일반,0.5,4.6035
3875,193,19,교양,1.0,8.1052
3876,120,79,전공,1.5,3.1625
3877,232,29,전공,1.5,10.6565
3878,117,34,교양,1.0,6.6085
3879,318,55,교양,1.0,4.5031
3880,237,86,전공,1.5,2.1063
3881,174,16,전공,1.5,12.6086
3882,187,64,전공,1.5,5.408
3883,4,54,일반,0.5,2.4247
3884,300,25,전공,1.5,11.255
3885,153,27,전공,1.5,10.9598
3886,164,0,교양,1.0,10.0061
3887,133,45,교양,1.0,5.5075
3888,31,68,교양,1.0,3.2322
3889,104,4,일반,0.5,4.8048
3890,167,50,전공,1.5,7.509
3891,219,38,일반,0.5,3.1023
3892,214,77,일반,0.5,1.1523
3893,63,83,일반,0.5,0.8579
3894,40,79,일반,0.5,1.0625
3895,30,94,전공,1.5,0.95
3896,8,51,전공,1.5,7.5373
3897,260,69,일반,0.5,1.5519
3898,3,75,일반,0.5,1.4161
3899,47,24,교양,1.0,7.6213
3900,74,95,일반,0.5,0.2568
3901,24,59,교양,1.0,4.1416
3902,330,9,전공,1.5,13.6545
3903,185,17,교양,1.0,8.3054
3904,111,57,전공,1.5,6.4635
3905,336,78,일반,0.5,1.1015
3906,44,34,전공,1.5,9.9341
3907,124,18,교양,1.0,8.2081
3908,257,18,교양,1.0,8.2039
3909,312,87,전공,1.5,1.9548
3910,199,68,교양,1.0,3.205
3911,126,98,전공,1.5,0.3119
3912,155,40,전공,1.5,9.0097
3913,306,57,교양,1.0,4.3033
3914,229,33,교양,1.0,6.7044
3915,177,41,교양,1.0,5.9056
3916,260,68,전공,1.5,4.8058
3917,210,7,일반,0.5,4.6524
3918,272,13,일반,0.5,4.3518
3919,158,88,교양,1.0,1.2063
3920,2,60,교양,1.0,4.4975
3921,250,97,교양,1.0,0.304
3922,70,16,전공,1.5,12.6214
3923,238,40,교양,1.0,6.0042
3924,177,94,교양,1.0,0.6056
3925,59,44,일반,0.5,2.8085
3926,71,92,전공,1.5,1.2211
3927,290,56,일반,0.5,2.2017
3928,228,12,일반,0.5,4.4022
3929,268,51,교양,1.0,4.9037
3930,77,99,일반,0.5,0.0565
3931,297,73,일반,0.5,1.3517
3932,319,8,교양,1.0,9.2031
3933,8,12,교양,1.0,8.9248
3934,112,40,일반,0.5,3.0045
3935,156,47,교양,1.0,5.3064
3936,222,86,전공,1.5,2.1068
3937,177,21,전공,1.5,11.8585
3938,111,67,교양,1.0,3.309
3939,10,88,교양,1.0,1.2999
3940,331,40,전공,1.5,9.0045
3941,328,29,일반,0.5,3.5515
3942,328,2,일반,0.5,4.9015
3943,24,87,일반,0.5,0.6708
3944,113,11,전공,1.5,13.3633
3945,45,62,전공,1.5,5.7333
3946,309,65,일반,0.5,1.7516
3947,225,99,일반,0.5,0.0522
3948,217,39,교양,1.0,6.1046
3949,122,79,전공,1.5,3.1623
3950,271,72,교양,1.0,2.8037
3951,19,23,전공,1.5,11.6289
3952,81,28,전공,1.5,10.8185
3953,66,77,전공,1.5,3.4727
3954,194,56,전공,1.5,6.6077
3955,96,99,일반,0.5,0.0552
3956,177,54,전공,1.5,6.9085
3957,87,86,교양,1.0,1.4115
3958,100,91,전공,1.5,1.365
3959,321,80,교양,1.0,2.0031
3960,12,66,교양,1.0,3.4833
3961,258,87,전공,1.5,1.9558
3962,33,12,일반,0.5,4.4151
3963,213,53,일반,0.5,2.3523
3964,285,99,전공,1.5,0.1553
3965,149,65,일반,0.5,1.7534
3966,71,81,전공,1.5,2.8711
3967,174,1,일반,0.5,4.9529
3968,170,46,일반,0.5,2.7029
3969,280,95,교양,1.0,0.5036
3970,5,81,일반,0.5,1.0498
3971,261,42,전공,1.5,8.7057
3972,246,7,전공,1.5,13.9561
3973,131,11,교양,1.0,8.9076
3974,291,22,전공,1.5,11.7052
3975,261,51,교양,1.0,4.9038
3976,116,72,교양,1.0,2.8086
3977,164,76,교양,1.0,2.4061
3978,3,96,일반,0.5,0.3661
3979,83,52,교양,1.0,4.812
3980,219,89,일반,0.5,0.5523
3981,151,65,전공,1.5,5.2599
3982,177,19,전공,1.5,12.1585
3983,48,55,일반,0.5,2.2604
3984,332,50,일반,0.5,2.5015
3985,228,52,전공,1.5,7.2066
3986,213,45,전공,1.5,8.257
3987,315,88,전공,1.5,1.8048
3988,314,30,일반,0.5,3.5016
3989,24,69,교양,1.0,3.1416
3990,306,84,전공,1.5,2.4049
3991,9,93,일반,0.5,0.4055
3992,69,87,일반,0.5,0.6572
3993,204,25,교양,1.0,7.5049
3994,208,48,전공,1.5,7.8072
3995,230,48,교양,1.0,5.2043
3996,63,66,일반,0.5,1.7079
3997,333,21,전공,1.5,11.8545
3998,60,64,일반,0.5,1.8083
3999,79,72,교양,1.0,2.8127
4000,65,18,일반,0.5,4.1077
4001,15,1,일반,0.5,4.9833
4002,293,12,교양,1.0,8.8034
4003,290,32,교양,1.0,6.8034
4004,75,37,일반,0.5,3.1567
4005,57,26,일반,0.5,3.7088
4006,63,33,교양,1.0,6.7159
4007,311,95,교양,1.0,0.5032
4008,289,80,전공,1.5,3.0052
4009,163,81,교양,1.0,1.9061
4010,5,88,전공,1.5,2.0994
4011,190,69,전공,1.5,4.6579
4012,262,86,전공,1.5,2.1057
4013,240,35,전공,1.5,9.7562
4014,46,33,일반,0.5,3.3609
4015,9,0,교양,1.0,10.111
4016,201,9,전공,1.5,13.6575
4017,40,96,전공,1.5,0.6375
4018,172,20,전공,1.5,12.0087
4019,141,54,교양,1.0,4.6071
4020,287,9,전공,1.5,13.6552
4021,224,5,전공,1.5,14.2567
4022,257,12,일반,0.5,4.4019
4023,132,78,일반,0.5,1.1038
4024,193,54,전공,1.5,6.9078
4025,68,33,전공,1.5,10.0721
4026,313,53,일반,0.5,2.3516
4027,207,50,일반,0.5,2.5024
4028,273,6,전공,1.5,14.1055
4029,210,98,교양,1.0,0.2048
4030,76,59,일반,0.5,2.0566
4031,283,56,전공,1.5,6.6053
4032,132,49,일반,0.5,2.5538
4033,55,72,교양,1.0,2.8182
4034,182,49,교양,1.0,5.1055
4035,260,90,일반,0.5,0.5019
4036,303,75,전공,1.5,3.755
4037,41,45,일반,0.5,2.7622
4038,262,67,교양,1.0,3.3038
4039,240,9,일반,0.5,4.5521
4040,161,100,교양,1.0,0.0062
4041,227,16,교양,1.0,8.4044
4042,235,88,교양,1.0,1.2043
4043,178,79,일반,0.5,1.0528
4044,98,52,전공,1.5,7.2153
4045,274,34,일반,0.5,3.3018
4046,51,90,일반,0.5,0.5098
4047,109,48,일반,0.5,2.6046
4048,108,78,일반,0.5,1.1046
4049,241,26,일반,0.5,3.7021
4050,236,90,전공,1.5,1.5064
4051,61,58,전공,1.5,6.3246
4052,140,47,일반,0.5,2.6536
4053,251,87,교양,1.0,1.304
4054,105,79,전공,1.5,3.1643
4055,300,28,전공,1.5,10.805
4056,89,37,교양,1.0,6.3112
4057,26,6,일반,0.5,4.7192
4058,307,71,교양,1.0,2.9033
4059,5,85,일반,0.5,0.8498
4060,8,6,교양,1.0,9.5248
4061,18,76,전공,1.5,3.6833
4062,29,94,전공,1.5,0.9517
4063,272,63,전공,1.5,5.5555
4064,36,36,전공,1.5,9.6417
4065,55,15,교양,1.0,8.5182
4066,135,5,교양,1.0,9.5074
4067,74,48,일반,0.5,2.6068
4068,112,74,일반,0.5,1.3045
4069,173,37,전공,1.5,9.4587
4070,112,93,일반,0.5,0.3545
4071,23,29,전공,1.5,10.7152
4072,276,27,교양,1.0,7.3036
4073,160,66,교양,1.0,3.4062
4074,51,32,교양,1.0,6.8196
4075,125,29,일반,0.5,3.554
4076,215,44,일반,0.5,2.8023
4077,287,15,교양,1.0,8.5035
4078,15,59,전공,1.5,6.2499
4079,255,68,전공,1.5,4.8059
4080,280,48,일반,0.5,2.6018
4081,143,59,일반,0.5,2.0535
4082,29,65,전공,1.5,5.3017
4083,87,97,전공,1.5,0.4672
4084,129,57,전공,1.5,6.4616
4085,16,59,교양,1.0,4.1625
4086,69,17,교양,1.0,8.3145
4087,36,78,교양,1.0,2.2278
4088,105,46,교양,1.0,5.4095
4089,150,90,일반,0.5,0.5033
4090,322,94,일반,0.5,0.3016
4091,55,24,전공,1.5,11.4273
4092,329,8,일반,0.5,4.6015
4093,109,64,전공,1.5,5.4138
4094,63,94,일반,0.5,0.3079
4095,245,24,교양,1.0,7.6041
4096,197,79,일반,0.5,1.0525
4097,326,23,일반,0.5,3.8515
4098,97,46,교양,1.0,5.4103
4099,82,84,교양,1.0,1.6122
4100,118,3,일반,0.5,4.8542
4101,135,8,일반,0.5,4.6037
4102,263,43,일반,0.5,2.8519
4103,264,49,일반,0.5,2.5519
4104,62,29,교양,1.0,7.1161
4105,152,21,교양,1.0,7.9066
4106,118,45,교양,1.0,5.5085
4107,181,75,일반,0.5,1.2528
4108,174,43,교양,1.0,5.7057
4109,178,12,교양,1.0,8.8056
4110,211,86,일반,0.5,0.7024
4111,91,8,일반,0.5,4.6055
4112,297,71,일반,0.5,1.4517
4113,165,51,일반,0.5,2.453
4114,239,38,일반,0.5,3.1021
4115,302,55,일반,0.5,2.2517
4116,28,91,교양,1.0,0.9357
4117,281,10,교양,1.0,9.0036
4118,131,56,일반,0.5,2.2038
4119,37,93,일반,0.5,0.3635
4120,109,17,전공,1.5,12.4638
4121,66,1,전공,1.5,14.8727
4122,243,88,일반,0.5,0.6021
4123,59,57,일반,0.5,2.1585
4124,213,70,교양,1.0,3.0047
4125,12,61,전공,1.5,5.9749
4126,234,86,교양,1.0,1.4043
4127,113,84,교양,1.0,1.6088
4128,291,33,일반,0.5,3.3517
4129,102,61,교양,1.0,3.9098
4130,255,28,전공,1.5,10.8059
4131,333,16,전공,1.5,12.6045
4132,60,70,일반,0.5,1.5083
4133,104,39,일반,0.5,3.0548
4134,73,20,일반,0.5,4.0068
4135,105,28,전공,1.5,10.8143
4136,41,45,교양,1.0,5.5244
4137,62,73,전공,1.5,4.0742
4138,332,68,전공,1.5,4.8045
4139,212,93,교양,1.0,0.7047
4140,248,0,일반,0.5,5.002
4141,333,27,일반,0.5,3.6515
4142,232,14,일반,0.5,4.3022
4143,248,78,교양,1.0,2.204
4144,226,67,교양,1.0,3.3044
4145,134,95,일반,0.5,0.2537
4146,308,38,교양,1.0,6.2032
4147,330,92,일반,0.5,0.4015
4148,93,20,전공,1.5,12.0161
4149,9,98,전공,1.5,0.4665
4150,261,57,일반,0.5,2.1519
4151,283,46,일반,0.5,2.7018
4152,19,40,전공,1.5,9.0789
4153,300,49,교양,1.0,5.1033
4154,288,93,교양,1.0,0.7035
4155,314,36,일반,0.5,3.2016
4156,182,66,교양,1.0,3.4055
4157,283,38,전공,1.5,9.3053
4158,250,50,교양,1.0,5.004
4159,180,56,교양,1.0,4.4056
4160,20,18,일반,0.5,4.125
4161,91,6,전공,1.5,14.1165
4162,69,41,전공,1.5,8.8717
4163,33,37,교양,1.0,6.3303
4164,231,2,교양,1.0,9.8043
4165,253,43,일반,0.5,2.852
4166,159,8,일반,0.5,4.6031
4167,112,83,전공,1.5,2.5634
4168,299,7,전공,1.5,13.955
4169,111,46,교양,1.0,5.409
4170,273,98,교양,1.0,0.2037
4171,330,22,일반,0.5,3.9015
4172,53,45,일반,0.5,2.7594
4173,84,39,전공,1.5,9.1679
4174,118,54,일반,0.5,2.3042
4175,35,73,전공,1.5,4.0928
4176,65,6,일반,0.5,4.7077
4177,251,47,전공,1.5,7.956
4178,177,46,교양,1.0,5.4056
4179,96,53,일반,0.5,2.3552
4180,286,90,일반,0.5,0.5017
4181,170,99,전공,1.5,0.1588
4182,282,87,일반,0.5,0.6518
4183,162,94,교양,1.0,0.6062
4184,309,7,전공,1.5,13.9549
4185,51,68,교양,1.0,3.2196
4186,52,38,전공,1.5,9.3288
4187,13,72,일반,0.5,1.4384
4188,254,7,일반,0.5,4.652
4189,195,66,전공,1.5,5.1077
4190,26,0,교양,1.0,10.0384
4191,279,88,교양,1.0,1.2036
4192,94,75,전공,1.5,3.766
4193,291,78,전공,1.5,3.3052
4194,70,24,교양,1.0,7.6143
4195,282,68,전공,1.5,4.8053
4196,334,62,전공,1.5,5.7045
4197,206,2,교양,1.0,9.8049
4198,303,20,전공,1.5,12.005
4199,117,54,일반,0.5,2.3043
4200,56,35,일반,0.5,3.2589
4201,136,16,전공,1.5,12.611
4202,66,22,전공,1.5,11.7227
4203,136,21,전공,1.5,11.861
4204,312,92,일반,0.5,0.4016
4205,134,22,교양,1.0,7.8075
4206,252,89,일반,0.5,0.552
4207,335,20,전공,1.5,12.0045
4208,222,68,교양,1.0,3.2045
4209,47,34,일반,0.5,3.3106
4210,306,49,일반,0.5,2.5516
4211,34,37,전공,1.5,9.4941
4212,57,91,전공,1.5,1.3763
4213,136,42,일반,0.5,2.9037
4214,143,35,교양,1.0,6.507
4215,314,36,전공,1.5,9.6048
4216,299,6,일반,0.5,4.7017
4217,333,93,교양,1.0,0.703
4218,325,0,전공,1.5,15.0046
4219,40,83,교양,1.0,1.725
4220,31,59,전공,1.5,6.1984
4221,218,91,교양,1.0,0.9046
4222,80,53,전공,1.5,7.0687
4223,101,26,전공,1.5,11.1149
4224,327,70,교양,1.0,3.0031
4225,268,57,일반,0.5,2.1519
4226,136,32,교양,1.0,6.8074
4227,33,38,일반,0.5,3.1151
4228,243,83,교양,1.0,1.7041
4229,5,5,일반,0.5,4.8498
4230,107,89,전공,1.5,1.664
4231,85,19,교양,1.0,8.1118
